datetime,quantity,price_gbp,actual_food
2020-03-03 20:25:23,3,3.27,Hash Brown
2020-03-03 20:30:33,3,3.27,Hash Brown
2020-03-03 20:35:17,4,17.16,Filet-O-Fish
2020-03-04 10:29:58,3,12.87,Filet-O-Fish
2020-03-04 10:52:43,4,15.96,Chicken Nuggets 6pc
2020-03-04 15:20:26,1,1.19,Apple Pie
2020-03-04 16:22:43,3,7.47,McFlurry Oreo
2020-03-04 16:40:46,2,9.98,Quarter Pounder
2020-03-04 17:30:16,1,1.09,Hash Brown
2020-03-04 17:44:07,1,1.19,Apple Pie
2020-03-04 18:30:33,3,3.57,Apple Pie
2020-03-04 19:03:37,2,3.98,Double Cheeseburger
2020-03-04 19:08:33,1,1.09,Hash Brown
2020-03-04 19:13:26,4,5.96,Cheeseburger
2020-03-04 20:57:46,3,12.87,Filet-O-Fish
2020-03-04 21:54:47,4,9.96,McFlurry Oreo
2020-03-05 08:35:59,2,5.98,McChicken Sandwich
2020-03-05 08:42:57,2,2.38,Apple Pie
2020-03-05 11:15:17,4,15.96,Chicken Nuggets 6pc
2020-03-05 11:19:49,3,7.47,McFlurry Oreo
2020-03-05 12:02:18,2,5.98,McCafe Latte
2020-03-05 12:07:36,3,8.97,McCafe Latte
2020-03-05 13:35:59,4,11.96,Fries Large
2020-03-05 13:45:30,4,11.96,McChicken Sandwich
2020-03-05 13:59:28,1,1.09,Hash Brown
2020-03-05 14:52:22,4,7.96,Double Cheeseburger
2020-03-05 16:44:17,3,3.57,Apple Pie
2020-03-05 17:47:37,1,1.49,Cheeseburger
2020-03-05 18:14:03,2,4.98,McFlurry Oreo
2020-03-05 18:59:56,4,5.96,Cheeseburger
2020-03-05 19:30:13,3,5.97,Double Cheeseburger
2020-03-05 19:45:31,2,4.38,Fries Medium
2020-03-06 08:16:24,2,5.98,Fries Large
2020-03-06 08:19:36,1,2.19,Fries Medium
2020-03-06 08:47:21,2,4.38,Fries Medium
2020-03-06 10:08:30,1,4.29,Filet-O-Fish
2020-03-06 10:54:32,4,7.96,Double Cheeseburger
2020-03-06 11:51:07,3,14.97,Quarter Pounder
2020-03-06 12:41:23,1,2.19,Fries Medium
2020-03-06 13:18:29,1,3.99,Chicken Nuggets 6pc
2020-03-06 14:56:53,2,9.98,Big Mac
2020-03-06 16:20:05,4,17.16,Filet-O-Fish
2020-03-06 16:47:46,2,7.98,Chicken Nuggets 6pc
2020-03-06 17:43:48,3,8.97,McCafe Latte
2020-03-06 17:54:40,2,2.38,Apple Pie
2020-03-06 19:29:41,2,5.98,Fries Large
2020-03-06 19:55:59,2,9.98,Quarter Pounder
2020-03-06 20:05:41,1,2.19,Fries Medium
2020-03-06 20:17:21,4,4.76,Apple Pie
2020-03-06 20:18:20,2,9.98,Quarter Pounder
2020-03-06 21:25:50,1,1.49,Cheeseburger
2020-03-07 09:58:36,3,3.27,Hash Brown
2020-03-07 10:29:47,4,5.96,Cheeseburger
2020-03-07 14:44:35,3,11.97,Chicken Nuggets 6pc
2020-03-07 15:19:10,1,4.99,Big Mac
2020-03-07 15:36:03,4,5.96,Cheeseburger
2020-03-07 16:28:33,1,2.99,McCafe Latte
2020-03-07 17:14:14,3,6.57,Fries Medium
2020-03-07 17:34:09,2,4.98,McFlurry Oreo
2020-03-07 18:51:19,4,9.96,McFlurry Oreo
2020-03-07 19:07:40,3,12.87,Filet-O-Fish
2020-03-07 19:37:31,2,5.98,McChicken Sandwich
2020-03-07 20:03:29,4,11.96,McChicken Sandwich
2020-03-07 20:15:43,2,9.98,Quarter Pounder
2020-03-07 21:33:28,3,4.47,Cheeseburger
2020-03-07 21:35:57,1,2.99,McChicken Sandwich
2020-03-08 08:18:26,4,11.96,McChicken Sandwich
2020-03-08 08:27:22,1,1.19,Apple Pie
2020-03-08 13:57:24,4,7.96,Double Cheeseburger
2020-03-08 14:05:43,4,19.96,Quarter Pounder
2020-03-08 15:43:46,3,14.97,Big Mac
2020-03-08 16:03:59,1,1.09,Hash Brown
2020-03-08 16:24:52,4,9.96,McFlurry Oreo
2020-03-08 16:25:33,2,5.98,McChicken Sandwich
2020-03-08 18:55:22,2,3.98,Double Cheeseburger
2020-03-08 20:41:46,2,2.98,Cheeseburger
2020-03-08 21:00:47,3,12.87,Filet-O-Fish
2020-03-08 21:00:48,2,2.98,Cheeseburger
2020-03-09 08:22:41,4,9.96,McFlurry Oreo
2020-03-09 08:51:42,1,1.19,Apple Pie
2020-03-09 10:32:18,1,2.99,McCafe Latte
2020-03-09 11:13:04,1,4.29,Filet-O-Fish
2020-03-09 11:19:56,3,5.97,Double Cheeseburger
2020-03-09 11:34:13,4,17.16,Filet-O-Fish
2020-03-09 11:47:02,1,1.09,Hash Brown
2020-03-09 13:09:17,4,4.76,Apple Pie
2020-03-09 14:09:19,4,4.36,Hash Brown
2020-03-09 14:19:17,2,2.98,Cheeseburger
2020-03-09 15:38:43,1,2.99,McChicken Sandwich
2020-03-09 17:38:49,3,3.57,Apple Pie
2020-03-09 18:43:27,2,9.98,Big Mac
2020-03-09 20:33:20,4,7.96,Double Cheeseburger
2020-03-09 20:34:30,2,8.58,Filet-O-Fish
2020-03-10 08:13:59,3,8.97,Fries Large
2020-03-10 08:35:26,4,11.96,McCafe Latte
2020-03-10 09:34:46,3,14.97,Quarter Pounder
2020-03-10 12:16:23,3,14.97,Quarter Pounder
2020-03-10 12:24:43,1,1.19,Apple Pie
2020-03-10 14:15:16,2,8.58,Filet-O-Fish
2020-03-10 14:58:15,2,2.38,Apple Pie
2020-03-10 15:06:51,4,9.96,McFlurry Oreo
2020-03-10 15:13:55,2,5.98,McCafe Latte
2020-03-10 18:05:59,3,3.57,Apple Pie
2020-03-10 19:48:30,1,1.19,Apple Pie
2020-03-10 20:18:24,3,7.47,McFlurry Oreo
2020-03-10 20:53:20,4,4.36,Hash Brown
2020-03-10 21:04:12,1,3.99,Chicken Nuggets 6pc
2020-03-10 21:45:09,3,3.57,Apple Pie
2020-03-11 08:01:33,4,19.96,Big Mac
2020-03-11 08:16:35,2,2.38,Apple Pie
2020-03-11 09:45:09,2,2.98,Cheeseburger
2020-03-11 10:08:46,3,8.97,McCafe Latte
2020-03-11 10:58:56,4,9.96,McFlurry Oreo
2020-03-11 12:09:12,4,15.96,Chicken Nuggets 6pc
2020-03-11 14:02:36,3,8.97,Fries Large
2020-03-11 14:36:53,2,5.98,Fries Large
2020-03-11 15:10:46,4,4.36,Hash Brown
2020-03-11 16:02:53,1,2.49,McFlurry Oreo
2020-03-11 16:29:23,2,9.98,Big Mac
2020-03-11 16:41:43,4,4.76,Apple Pie
2020-03-11 18:31:01,4,19.96,Big Mac
2020-03-11 20:00:26,1,2.99,McChicken Sandwich
2020-03-11 20:52:31,3,8.97,Fries Large
2020-03-12 08:32:52,3,7.47,McFlurry Oreo
2020-03-12 08:40:00,4,17.16,Filet-O-Fish
2020-03-12 09:23:25,4,11.96,McCafe Latte
2020-03-12 09:25:24,1,2.99,McCafe Latte
2020-03-12 09:31:54,2,2.18,Hash Brown
2020-03-12 11:13:57,1,2.49,McFlurry Oreo
2020-03-12 12:02:59,4,4.36,Hash Brown
2020-03-12 16:09:15,1,2.99,McChicken Sandwich
2020-03-12 16:36:42,3,8.97,McChicken Sandwich
2020-03-12 17:54:06,3,12.87,Filet-O-Fish
2020-03-12 18:54:41,1,1.99,Double Cheeseburger
2020-03-12 19:14:19,2,9.98,Quarter Pounder
2020-03-12 20:52:45,2,2.38,Apple Pie
2020-03-12 20:58:11,4,4.36,Hash Brown
2020-03-12 21:20:01,2,9.98,Big Mac
2020-03-12 21:22:17,3,3.57,Apple Pie
2020-03-13 09:00:19,1,2.99,Fries Large
2020-03-13 09:01:05,4,9.96,McFlurry Oreo
2020-03-13 09:49:39,4,5.96,Cheeseburger
2020-03-13 10:27:28,1,1.49,Cheeseburger
2020-03-13 10:36:15,3,8.97,McChicken Sandwich
2020-03-13 14:14:53,1,4.99,Big Mac
2020-03-13 14:45:50,2,4.38,Fries Medium
2020-03-13 16:24:27,3,3.57,Apple Pie
2020-03-13 16:47:22,1,2.99,McCafe Latte
2020-03-13 17:38:50,1,2.99,Fries Large
2020-03-13 17:49:39,3,8.97,McChicken Sandwich
2020-03-13 18:57:34,4,15.96,Chicken Nuggets 6pc
2020-03-13 19:04:05,2,4.38,Fries Medium
2020-03-13 19:24:20,2,3.98,Double Cheeseburger
2020-03-13 20:17:06,3,14.97,Quarter Pounder
2020-03-13 20:20:01,4,15.96,Chicken Nuggets 6pc
2020-03-13 20:28:31,3,5.97,Double Cheeseburger
2020-03-13 20:47:08,4,11.96,Fries Large
2020-03-14 09:59:36,3,12.87,Filet-O-Fish
2020-03-14 10:27:17,1,1.49,Cheeseburger
2020-03-14 11:46:40,3,8.97,Fries Large
2020-03-14 12:17:31,3,4.47,Cheeseburger
2020-03-14 12:20:38,2,3.98,Double Cheeseburger
2020-03-14 12:26:24,1,4.29,Filet-O-Fish
2020-03-14 12:47:44,3,12.87,Filet-O-Fish
2020-03-14 12:52:50,4,11.96,Fries Large
2020-03-14 14:21:53,1,2.19,Fries Medium
2020-03-14 14:52:52,3,14.97,Quarter Pounder
2020-03-14 15:06:08,2,9.98,Quarter Pounder
2020-03-14 15:20:11,2,2.18,Hash Brown
2020-03-14 15:50:04,3,12.87,Filet-O-Fish
2020-03-14 17:50:15,4,7.96,Double Cheeseburger
2020-03-14 18:24:10,2,2.38,Apple Pie
2020-03-14 19:57:35,1,2.99,McCafe Latte
2020-03-14 20:55:21,4,15.96,Chicken Nuggets 6pc
2020-03-15 08:06:16,1,4.29,Filet-O-Fish
2020-03-15 09:49:15,1,2.99,Fries Large
2020-03-15 10:41:39,3,5.97,Double Cheeseburger
2020-03-15 11:16:42,3,5.97,Double Cheeseburger
2020-03-15 13:01:30,2,9.98,Quarter Pounder
2020-03-15 14:58:05,3,8.97,McChicken Sandwich
2020-03-15 15:23:25,2,2.38,Apple Pie
2020-03-15 16:02:50,4,9.96,McFlurry Oreo
2020-03-15 17:25:34,4,19.96,Quarter Pounder
2020-03-15 18:31:08,4,11.96,McCafe Latte
2020-03-15 18:49:35,2,7.98,Chicken Nuggets 6pc
2020-03-15 19:13:28,4,19.96,Big Mac
2020-03-15 20:21:50,4,19.96,Big Mac
2020-03-15 20:24:04,4,5.96,Cheeseburger
2020-03-15 21:44:04,3,8.97,McCafe Latte
2020-03-16 08:54:21,1,2.99,McCafe Latte
2020-03-16 09:19:02,3,14.97,Quarter Pounder
2020-03-16 13:19:21,2,2.18,Hash Brown
2020-03-16 14:01:47,4,7.96,Double Cheeseburger
2020-03-16 15:37:27,2,7.98,Chicken Nuggets 6pc
2020-03-16 15:46:44,1,4.99,Quarter Pounder
2020-03-16 16:11:35,2,2.18,Hash Brown
2020-03-16 16:27:29,3,4.47,Cheeseburger
2020-03-16 16:30:22,2,9.98,Quarter Pounder
2020-03-16 17:06:51,1,2.19,Fries Medium
2020-03-16 18:11:11,4,4.76,Apple Pie
2020-03-16 18:51:10,1,1.99,Double Cheeseburger
2020-03-16 19:13:13,1,4.29,Filet-O-Fish
2020-03-17 10:20:53,2,4.38,Fries Medium
2020-03-17 10:23:44,1,2.19,Fries Medium
2020-03-17 11:52:24,2,9.98,Quarter Pounder
2020-03-17 12:14:34,1,2.19,Fries Medium
2020-03-17 13:07:15,2,3.98,Double Cheeseburger
2020-03-17 13:12:29,3,4.47,Cheeseburger
2020-03-17 13:22:54,1,4.29,Filet-O-Fish
2020-03-17 14:11:31,4,15.96,Chicken Nuggets 6pc
2020-03-17 14:38:08,4,5.96,Cheeseburger
2020-03-17 14:43:31,4,9.96,McFlurry Oreo
2020-03-17 15:10:05,4,17.16,Filet-O-Fish
2020-03-17 16:10:31,2,3.98,Double Cheeseburger
2020-03-17 16:32:07,4,4.36,Hash Brown
2020-03-17 17:24:39,3,7.47,McFlurry Oreo
2020-03-17 17:37:05,3,8.97,McCafe Latte
2020-03-17 18:55:31,3,8.97,McChicken Sandwich
2020-03-17 20:29:36,2,4.38,Fries Medium
2020-03-17 20:48:14,1,3.99,Chicken Nuggets 6pc
2020-03-17 21:22:00,1,4.99,Quarter Pounder
2020-03-17 21:43:45,2,9.98,Quarter Pounder
2020-03-18 10:39:08,4,7.96,Double Cheeseburger
2020-03-18 10:48:50,1,1.99,Double Cheeseburger
2020-03-18 11:51:47,2,5.98,McCafe Latte
2020-03-18 12:55:02,2,5.98,McChicken Sandwich
2020-03-18 13:45:18,2,4.98,McFlurry Oreo
2020-03-18 13:55:52,3,14.97,Quarter Pounder
2020-03-18 16:13:27,4,19.96,Big Mac
2020-03-18 16:17:38,3,14.97,Big Mac
2020-03-18 16:52:48,3,6.57,Fries Medium
2020-03-18 21:07:49,4,11.96,McChicken Sandwich
2020-03-18 21:13:51,2,5.98,McCafe Latte
2020-03-18 21:32:57,3,6.57,Fries Medium
2020-03-18 21:45:39,3,11.97,Chicken Nuggets 6pc
2020-03-19 08:06:40,1,1.99,Double Cheeseburger
2020-03-19 08:07:59,4,11.96,McCafe Latte
2020-03-19 10:36:40,4,17.16,Filet-O-Fish
2020-03-19 11:09:45,2,2.18,Hash Brown
2020-03-19 11:27:52,4,9.96,McFlurry Oreo
2020-03-19 12:20:53,4,4.76,Apple Pie
2020-03-19 14:28:04,4,8.76,Fries Medium
2020-03-19 14:32:47,1,1.99,Double Cheeseburger
2020-03-19 15:00:27,4,5.96,Cheeseburger
2020-03-19 15:31:20,3,6.57,Fries Medium
2020-03-19 16:36:08,3,6.57,Fries Medium
2020-03-19 18:19:10,2,2.38,Apple Pie
2020-03-19 19:29:40,1,1.09,Hash Brown
2020-03-19 20:21:57,4,15.96,Chicken Nuggets 6pc
2020-03-19 20:53:43,2,5.98,Fries Large
2020-03-19 21:04:50,3,5.97,Double Cheeseburger
2020-03-19 21:41:08,3,14.97,Big Mac
2020-03-19 21:49:54,1,3.99,Chicken Nuggets 6pc
2020-03-20 08:00:44,4,7.96,Double Cheeseburger
2020-03-20 08:13:30,1,1.09,Hash Brown
2020-03-20 08:25:40,2,3.98,Double Cheeseburger
2020-03-20 09:14:24,4,5.96,Cheeseburger
2020-03-20 09:20:23,1,2.99,McChicken Sandwich
2020-03-20 09:57:06,2,9.98,Quarter Pounder
2020-03-20 12:05:23,3,8.97,McChicken Sandwich
2020-03-20 14:39:43,2,2.18,Hash Brown
2020-03-20 14:41:05,2,4.38,Fries Medium
2020-03-20 14:49:52,2,4.38,Fries Medium
2020-03-20 17:14:33,2,5.98,McChicken Sandwich
2020-03-20 17:41:10,1,2.99,McChicken Sandwich
2020-03-20 17:46:24,1,1.49,Cheeseburger
2020-03-20 18:43:09,2,5.98,McCafe Latte
2020-03-20 19:13:40,3,14.97,Quarter Pounder
2020-03-20 21:27:44,1,2.99,Fries Large
2020-03-21 08:16:13,1,3.99,Chicken Nuggets 6pc
2020-03-21 10:24:55,3,8.97,Fries Large
2020-03-21 11:33:38,3,5.97,Double Cheeseburger
2020-03-21 11:35:38,1,2.19,Fries Medium
2020-03-21 12:05:19,2,5.98,McChicken Sandwich
2020-03-21 13:34:43,4,15.96,Chicken Nuggets 6pc
2020-03-21 14:07:15,4,4.76,Apple Pie
2020-03-21 14:44:25,4,8.76,Fries Medium
2020-03-21 16:56:00,1,4.99,Quarter Pounder
2020-03-21 17:40:48,4,11.96,Fries Large
2020-03-21 19:25:18,2,4.98,McFlurry Oreo
2020-03-21 20:04:01,4,5.96,Cheeseburger
2020-03-21 20:08:15,3,12.87,Filet-O-Fish
2020-03-21 20:09:34,2,5.98,McChicken Sandwich
2020-03-21 20:25:32,1,4.99,Big Mac
2020-03-21 20:44:01,3,11.97,Chicken Nuggets 6pc
2020-03-21 20:57:50,1,1.99,Double Cheeseburger
2020-03-22 09:00:45,2,4.38,Fries Medium
2020-03-22 09:59:27,2,9.98,Big Mac
2020-03-22 10:16:49,3,4.47,Cheeseburger
2020-03-22 10:23:08,3,7.47,McFlurry Oreo
2020-03-22 10:31:22,1,1.49,Cheeseburger
2020-03-22 11:47:32,1,2.99,McChicken Sandwich
2020-03-22 12:45:36,1,2.19,Fries Medium
2020-03-22 13:51:27,1,2.99,McCafe Latte
2020-03-22 15:29:32,1,1.99,Double Cheeseburger
2020-03-22 15:54:36,1,2.99,Fries Large
2020-03-22 17:38:03,4,11.96,McChicken Sandwich
2020-03-22 19:54:15,4,8.76,Fries Medium
2020-03-22 19:56:07,3,3.27,Hash Brown
2020-03-23 09:32:43,3,11.97,Chicken Nuggets 6pc
2020-03-23 09:56:29,4,19.96,Big Mac
2020-03-23 10:11:59,4,11.96,Fries Large
2020-03-23 11:02:30,1,4.99,Big Mac
2020-03-23 11:20:15,4,19.96,Big Mac
2020-03-23 11:51:33,2,9.98,Big Mac
2020-03-23 12:52:04,3,12.87,Filet-O-Fish
2020-03-23 13:05:35,3,6.57,Fries Medium
2020-03-23 13:12:18,1,4.99,Quarter Pounder
2020-03-23 17:31:49,3,14.97,Quarter Pounder
2020-03-23 19:39:15,3,11.97,Chicken Nuggets 6pc
2020-03-23 19:57:34,2,5.98,McCafe Latte
2020-03-24 08:48:42,3,14.97,Big Mac
2020-03-24 09:02:58,3,3.27,Hash Brown
2020-03-24 09:13:33,3,12.87,Filet-O-Fish
2020-03-24 09:37:36,4,5.96,Cheeseburger
2020-03-24 10:06:10,1,3.99,Chicken Nuggets 6pc
2020-03-24 10:49:49,2,5.98,McChicken Sandwich
2020-03-24 14:01:14,1,1.49,Cheeseburger
2020-03-24 15:03:09,4,4.76,Apple Pie
2020-03-24 15:17:14,3,8.97,Fries Large
2020-03-24 17:06:32,1,4.99,Quarter Pounder
2020-03-24 18:08:15,4,19.96,Big Mac
2020-03-24 18:53:44,3,7.47,McFlurry Oreo
2020-03-24 19:53:47,4,11.96,McCafe Latte
2020-03-24 19:57:23,4,4.76,Apple Pie
2020-03-24 21:20:59,3,6.57,Fries Medium
2020-03-25 08:29:03,1,2.99,Fries Large
2020-03-25 09:00:03,2,5.98,McCafe Latte
2020-03-25 09:10:51,1,2.19,Fries Medium
2020-03-25 09:45:15,2,5.98,Fries Large
2020-03-25 10:12:52,2,5.98,McCafe Latte
2020-03-25 11:53:54,1,3.99,Chicken Nuggets 6pc
2020-03-25 14:07:34,3,14.97,Quarter Pounder
2020-03-25 14:43:27,1,4.99,Quarter Pounder
2020-03-25 15:06:51,1,1.19,Apple Pie
2020-03-25 15:19:29,2,5.98,Fries Large
2020-03-25 16:03:43,4,11.96,Fries Large
2020-03-25 16:47:35,4,17.16,Filet-O-Fish
2020-03-25 18:28:51,2,5.98,McChicken Sandwich
2020-03-25 18:40:41,3,12.87,Filet-O-Fish
2020-03-25 21:04:01,3,8.97,McChicken Sandwich
2020-03-25 21:11:01,3,6.57,Fries Medium
2020-03-25 21:45:44,3,5.97,Double Cheeseburger
2020-03-25 21:46:25,4,5.96,Cheeseburger
2020-03-25 21:53:51,1,1.49,Cheeseburger
2020-03-26 08:05:17,4,17.16,Filet-O-Fish
2020-03-26 08:39:39,2,9.98,Quarter Pounder
2020-03-26 08:51:30,3,8.97,McCafe Latte
2020-03-26 10:17:17,2,5.98,Fries Large
2020-03-26 11:42:15,1,1.49,Cheeseburger
2020-03-26 14:12:41,2,8.58,Filet-O-Fish
2020-03-26 14:17:11,3,8.97,Fries Large
2020-03-26 14:50:45,1,2.99,McCafe Latte
2020-03-26 16:50:31,4,11.96,Fries Large
2020-03-26 17:14:01,3,14.97,Big Mac
2020-03-26 18:18:31,2,7.98,Chicken Nuggets 6pc
2020-03-26 18:51:34,2,5.98,McCafe Latte
2020-03-26 20:14:36,1,2.19,Fries Medium
2020-03-26 20:37:14,3,7.47,McFlurry Oreo
2020-03-27 08:09:37,1,2.99,Fries Large
2020-03-27 08:21:58,4,19.96,Big Mac
2020-03-27 09:23:45,3,7.47,McFlurry Oreo
2020-03-27 10:10:46,3,6.57,Fries Medium
2020-03-27 10:15:37,2,5.98,Fries Large
2020-03-27 10:31:02,3,14.97,Quarter Pounder
2020-03-27 10:46:00,2,4.38,Fries Medium
2020-03-27 11:38:14,1,2.99,McChicken Sandwich
2020-03-27 11:42:37,3,3.27,Hash Brown
2020-03-27 12:46:44,4,5.96,Cheeseburger
2020-03-27 17:01:45,3,8.97,Fries Large
2020-03-27 17:06:21,4,7.96,Double Cheeseburger
2020-03-27 17:36:09,3,3.27,Hash Brown
2020-03-27 18:20:11,4,17.16,Filet-O-Fish
2020-03-27 20:07:54,2,2.18,Hash Brown
2020-03-27 20:08:21,2,7.98,Chicken Nuggets 6pc
2020-03-27 20:54:55,2,2.18,Hash Brown
2020-03-27 21:51:56,2,7.98,Chicken Nuggets 6pc
2020-03-28 09:21:10,1,2.19,Fries Medium
2020-03-28 10:03:06,4,15.96,Chicken Nuggets 6pc
2020-03-28 10:28:04,2,7.98,Chicken Nuggets 6pc
2020-03-28 10:38:20,1,2.99,McCafe Latte
2020-03-28 11:26:44,2,5.98,Fries Large
2020-03-28 12:01:20,1,2.99,McCafe Latte
2020-03-28 13:10:40,3,3.57,Apple Pie
2020-03-28 13:47:04,2,9.98,Quarter Pounder
2020-03-28 14:22:34,4,17.16,Filet-O-Fish
2020-03-28 14:41:10,1,4.99,Quarter Pounder
2020-03-28 15:00:16,3,8.97,McChicken Sandwich
2020-03-28 17:39:57,3,8.97,McChicken Sandwich
2020-03-28 18:36:06,2,5.98,McCafe Latte
2020-03-28 19:00:03,1,2.19,Fries Medium
2020-03-28 19:04:22,2,2.38,Apple Pie
2020-03-28 19:04:35,2,8.58,Filet-O-Fish
2020-03-28 19:26:10,4,17.16,Filet-O-Fish
2020-03-28 21:30:50,1,4.29,Filet-O-Fish
2020-03-29 08:25:36,1,1.19,Apple Pie
2020-03-29 09:18:52,4,19.96,Big Mac
2020-03-29 09:42:22,1,1.99,Double Cheeseburger
2020-03-29 09:48:28,2,4.98,McFlurry Oreo
2020-03-29 10:03:23,4,9.96,McFlurry Oreo
2020-03-29 10:23:56,4,7.96,Double Cheeseburger
2020-03-29 10:28:02,3,12.87,Filet-O-Fish
2020-03-29 10:48:44,1,2.19,Fries Medium
2020-03-29 11:06:01,4,7.96,Double Cheeseburger
2020-03-29 11:51:12,2,2.98,Cheeseburger
2020-03-29 12:50:25,1,4.99,Quarter Pounder
2020-03-29 15:16:14,4,8.76,Fries Medium
2020-03-29 15:19:05,2,9.98,Quarter Pounder
2020-03-29 16:36:57,1,4.29,Filet-O-Fish
2020-03-29 16:43:55,4,9.96,McFlurry Oreo
2020-03-29 18:16:05,4,19.96,Quarter Pounder
2020-03-29 18:18:05,2,2.38,Apple Pie
2020-03-29 18:18:19,3,3.27,Hash Brown
2020-03-29 20:37:14,4,11.96,McCafe Latte
2020-03-29 21:24:52,1,2.49,McFlurry Oreo
2020-03-30 08:11:17,4,19.96,Quarter Pounder
2020-03-30 08:21:52,3,6.57,Fries Medium
2020-03-30 08:25:56,4,4.36,Hash Brown
2020-03-30 08:47:30,2,5.98,Fries Large
2020-03-30 09:24:35,1,2.99,Fries Large
2020-03-30 09:26:09,4,15.96,Chicken Nuggets 6pc
2020-03-30 09:36:49,1,1.49,Cheeseburger
2020-03-30 09:43:27,4,19.96,Big Mac
2020-03-30 12:24:41,4,11.96,Fries Large
2020-03-30 17:38:43,2,8.58,Filet-O-Fish
2020-03-30 20:44:39,1,4.99,Quarter Pounder
2020-03-30 21:17:33,3,12.87,Filet-O-Fish
2020-03-30 21:34:56,3,8.97,McChicken Sandwich
2020-03-30 21:38:16,2,2.38,Apple Pie
2020-03-31 10:12:56,1,1.49,Cheeseburger
2020-03-31 10:55:30,4,15.96,Chicken Nuggets 6pc
2020-03-31 11:02:29,1,1.19,Apple Pie
2020-03-31 11:23:31,1,2.99,McChicken Sandwich
2020-03-31 11:58:52,4,4.76,Apple Pie
2020-03-31 12:01:24,1,2.19,Fries Medium
2020-03-31 13:10:53,3,11.97,Chicken Nuggets 6pc
2020-03-31 16:25:40,4,11.96,Fries Large
2020-03-31 16:50:10,1,2.99,Fries Large
2020-03-31 17:41:05,4,8.76,Fries Medium
2020-03-31 19:12:17,3,14.97,Big Mac
2020-03-31 19:32:25,3,8.97,McChicken Sandwich
2020-03-31 20:33:55,4,17.16,Filet-O-Fish
2020-03-31 20:52:20,4,8.76,Fries Medium
2020-03-31 21:14:08,1,1.09,Hash Brown
2020-03-31 21:31:54,3,6.57,Fries Medium
2020-04-01 12:13:29,4,11.96,Fries Large
2020-04-01 12:41:26,2,2.38,Apple Pie
2020-04-01 12:43:06,3,11.97,Chicken Nuggets 6pc
2020-04-01 13:17:40,1,4.99,Quarter Pounder
2020-04-01 14:57:24,3,3.27,Hash Brown
2020-04-01 15:58:08,1,1.99,Double Cheeseburger
2020-04-01 16:41:38,3,7.47,McFlurry Oreo
2020-04-01 17:06:00,4,8.76,Fries Medium
2020-04-01 17:51:00,2,3.98,Double Cheeseburger
2020-04-01 17:51:19,3,3.57,Apple Pie
2020-04-01 21:14:41,2,2.98,Cheeseburger
2020-04-01 21:49:49,1,2.49,McFlurry Oreo
2020-04-02 08:51:54,2,5.98,McCafe Latte
2020-04-02 11:09:33,3,5.97,Double Cheeseburger
2020-04-02 11:22:14,1,1.99,Double Cheeseburger
2020-04-02 12:06:30,2,4.98,McFlurry Oreo
2020-04-02 12:37:18,3,8.97,Fries Large
2020-04-02 13:46:45,2,9.98,Big Mac
2020-04-02 14:24:47,4,8.76,Fries Medium
2020-04-02 14:50:56,3,3.27,Hash Brown
2020-04-02 15:03:55,1,4.99,Quarter Pounder
2020-04-02 15:56:12,1,1.99,Double Cheeseburger
2020-04-02 18:20:43,4,11.96,McCafe Latte
2020-04-02 18:22:32,4,4.76,Apple Pie
2020-04-02 18:31:18,1,1.49,Cheeseburger
2020-04-02 18:45:57,3,6.57,Fries Medium
2020-04-02 18:57:21,2,5.98,McCafe Latte
2020-04-02 19:51:35,3,4.47,Cheeseburger
2020-04-02 21:42:56,2,4.38,Fries Medium
2020-04-03 08:34:12,1,4.29,Filet-O-Fish
2020-04-03 08:43:00,2,5.98,McCafe Latte
2020-04-03 08:57:20,3,3.27,Hash Brown
2020-04-03 10:04:52,3,7.47,McFlurry Oreo
2020-04-03 10:06:24,3,8.97,Fries Large
2020-04-03 10:12:21,2,9.98,Big Mac
2020-04-03 10:20:55,4,17.16,Filet-O-Fish
2020-04-03 10:39:27,1,4.99,Quarter Pounder
2020-04-03 11:44:56,2,3.98,Double Cheeseburger
2020-04-03 12:13:48,4,19.96,Big Mac
2020-04-03 12:29:46,3,14.97,Big Mac
2020-04-03 13:40:03,2,5.98,Fries Large
2020-04-03 14:27:30,4,7.96,Double Cheeseburger
2020-04-03 14:56:43,3,7.47,McFlurry Oreo
2020-04-03 15:22:48,3,4.47,Cheeseburger
2020-04-03 16:19:26,4,11.96,McChicken Sandwich
2020-04-03 17:48:10,2,5.98,McCafe Latte
2020-04-03 19:08:13,2,2.38,Apple Pie
2020-04-03 20:05:31,2,2.18,Hash Brown
2020-04-03 20:25:01,2,2.38,Apple Pie
2020-04-04 08:44:07,1,2.99,McChicken Sandwich
2020-04-04 09:23:45,2,7.98,Chicken Nuggets 6pc
2020-04-04 11:38:12,4,11.96,McChicken Sandwich
2020-04-04 12:07:50,1,2.49,McFlurry Oreo
2020-04-04 12:26:42,1,1.09,Hash Brown
2020-04-04 14:07:35,4,17.16,Filet-O-Fish
2020-04-04 14:56:40,1,1.99,Double Cheeseburger
2020-04-04 17:03:42,1,2.19,Fries Medium
2020-04-04 17:38:44,3,8.97,McChicken Sandwich
2020-04-04 19:09:13,4,8.76,Fries Medium
2020-04-04 21:33:12,3,8.97,McCafe Latte
2020-04-04 21:57:06,4,5.96,Cheeseburger
2020-04-05 08:54:08,1,2.99,McCafe Latte
